"","V1","recom","V3"
"79415",35644,7507079,0.0964059031654851
"158215",35644,14114327,0.0980091742042962
"17703",35644,15411659,0.098821249177005
"190810",35644,16059702,0.100196652457105
"34232",35644,22912357,0.100255841977096
"28327",35644,21070282,0.100597843890527
"152716",35644,13701383,0.0611552173931109
"119631",35644,10813353,0.07234031450418
"175411",35644,15344491,0.0756218974076117
"145714",35644,13156289,0.0765497053718938
"59012",35644,5447450,0.0801264019121162
"13528",35644,12196367,0.0813542152827867
"15395",35644,13805468,0.0884143698429413
"42298",35644,28591662,0.0884880799166514
"364110",35644,23794080,0.0894707207207207
"80317",35644,7683068,0.0910095389507154
"180610",35644,15513800,0.0313751926567053
"279329",35644,20886153,0.0759129308288972
"152623",35644,13685151,0.0767814624520728
"15893",35644,14185235,0.0862298252634387
"15216",35644,1958023,0.0874265362710741
"230410",35644,17707548,0.0913061881318184
"34714",35644,3898865,0.0921929424835241
"15916",35644,14203433,0.0936880935255548
"287115",35644,21234553,0.0945426612020591
"320510",35644,22182475,0.0962155328823768
"277620",35644,20795158,0.0192099295858694
"34903",35644,23157096,0.0291329284750337
"330316",35644,22439804,0.0378717367954047
"28802",35644,21258998,0.0401491305904513
"24103",35644,18263090,0.0426203867920077
"142218",35644,12861658,0.0433495385048968
"42242",35644,28526653,0.0444969566774078
"28792",35644,21258525,0.0457445200302343
"64713",35644,5841722,0.0499889762790087
"200319",35644,16444242,0.0499989503305021
"23505",35644,18007247,0.0660234093637455
"10632",35644,1393975,0.0792944147355912
"20140",35644,2284965,0.0801627820939697
"48014",35644,4805484,0.0854097955973489
"202010",35644,16509338,0.0858759160229748
"24425",35644,2577965,0.0862027134085957
"35797",35644,23528424,0.0882352941176471
"38228",35644,24789046,0.090205981382452
"173913",35644,15277683,0.0916244154227348
"328311",35644,22389729,0.0942391393610906
"34453",35644,23007940,0.0560238793680202
"35147",35644,23295004,0.0568079352953303
"37935",35644,24581909,0.0606004901960784
"33184",35644,22489914,0.08078197945845
"353614",35644,23331248,0.0844935630817984
"90915",35644,8887973,0.08474480237533
"238316",35644,18148672,0.0855020796197267
"10526",35644,9795916,0.0868480198403472
"358112",35644,23528596,0.0870266055140004
"26067",35644,19575254,0.0870506535947712
"7336",35644,6606583,0.0807630144256284
"95820",35644,9257438,0.0854847603293214
"221311",35644,17269356,0.0858628841607565
"9216",35644,9000016,0.08665192405194
"188010",35644,15933791,0.0876252573781743
"61237",35644,5633031,0.0876735283765811
"8244",35644,7940262,0.0883791199761722
"6752",35644,6122295,0.0889510358389883
"210534",35644,16745479,0.0893923955503746
"29915",35644,3251348,0.0895265951541205
"21275",35644,16826872,0.109968847352025
"23695",35644,18093954,0.112694598088457
"27268",35644,20544131,0.112975930811642
"16074",35644,14351596,0.113008021592707
"15428",35644,13818819,0.113265561980434
"23534",35644,18012121,0.113430153967153
"3728",35644,24210320,0.113617532928895
"12606",35644,11376590,0.114215588623819
"22965",35644,17641746,0.114439067636955
"28134",35644,20971489,0.114727785195075
"254113",35644,19041247,0.0797520047520048
"18393",35644,15696454,0.080788158691702
"25164",35644,18960674,0.0810384437101091
"23116",35644,2449557,0.0810838808457856
"26637",35644,19988308,0.0814273504273504
"27279",35644,20555600,0.0814957264957265
"29916",35644,3251348,0.0816398641577639
"24089",35644,18257441,0.0824740861974904
"15429",35644,13818819,0.0833750260579529
"210535",35644,16745479,0.0839357023796858
"10443",35644,9735987,0.0787900830899417
"10502",35644,9776379,0.0814731274451949
"369112",35644,24003075,0.106324145928106
"188514",35644,15958567,0.113208406188742
"32997",35644,22436517,0.11505281650614
"12114",35644,10929810,0.1159657901274
"12359",35644,11168612,0.116796667212921
"30673",35644,21802340,0.117647098043138
"262711",35644,19736249,0.118094896446166
"6106",35644,162081,0.118953782418923
"181722",35644,15556665,0.0192222864552057
"108322",35644,9962914,0.0238886062572194
"93133",35644,9099441,0.0277085824228681
"263918",35644,19769869,0.0289679487179487
"146415",35644,13208524,0.0292735042735043
"392012",35644,25516813,0.0312713186284615
"146724",35644,13225525,0.0509444444444444
"279330",35644,20886153,0.0517352941176471
"30913",35644,3353704,0.0527346456313022
"185312",35644,15789281,0.0534850427350427
"3721",35644,4176661,0.0964201266713582
"154518",35644,13830806,0.0984892308524527
"33299",35644,22509200,0.118234796356718
"105410",35644,9797660,0.124188282270857
"20488",35644,16586970,0.12775689546067
"287116",35644,21234553,0.128203841117416
"13529",35644,12196367,0.12949621670065
"80318",35644,7683068,0.129857276243831
"4992",35644,4888412,0.129987390337373
"98722",35644,9453979,0.130543444857226
"77512",35644,7211871,0.0843976608187134
"317811",35644,22068138,0.0866645890239357
"30136",35644,21638155,0.0866776315789474
"4190",35644,28161905,0.0871092396426205
"42617",35644,4518459,0.087791701475912
"23065",35644,17719611,0.0881359649122807
"35975",35644,23613751,0.0882456140350877
"4959",35644,4875547,0.088314842413203
"23609",35644,18043932,0.0883406432748538
"23914",35644,2525444,0.0903508771929825
"23627",35644,18062693,0.0453617392903107
"28793",35644,21258525,0.0627100941386656
"29218",35644,21388945,0.064112210540782
"145610",35644,13155799,0.0652529761904762
"263919",35644,19769869,0.0654777167277167
"161710",35644,14407602,0.0662886382623225
"16058",35644,14323709,0.0714285714285714
"146725",35644,13225525,0.0721904761904762
"330317",35644,22439804,0.0742283004550085
"248917",35644,18741616,0.0746230604503661
"25165",35644,18960674,0.0237234400681202
"16366",35644,14560142,0.0514812036342419
"7515",35644,953965,0.0725684317389387
"5369",35644,5043515,0.0766348695660354
"28135",35644,20971489,0.0798132427843803
"61238",35644,5633031,0.0803157490441268
"23117",35644,2449557,0.0807839353000643
"265212",35644,19896441,0.0823270018336432
"30857",35644,21852847,0.0828905222086112
"22966",35644,17641746,0.0835879600115224
"26122",35644,19613194,0.0933120565293488
"4503",35644,4625132,0.113774162827045
"1499",35644,1932381,0.114433835839632
"23559",35644,18023316,0.11689015704978
"31223",35644,21949439,0.118582558755589
"3154",35644,3398114,0.120568967698474
"31895",35644,22108219,0.120998288723589
"29223",35644,21389385,0.123754393383899
"40339",35644,26402204,0.125845121537712
"27510",35644,3025084,0.128456463530805
"26842",35644,20150886,0.0633096668312615
"24575",35644,18566638,0.0822831998667449
"29273",35644,21413538,0.0889416151708511
"29791",35644,21553092,0.0920990440757882
"26037",35644,19559146,0.116348508788267
"28765",35644,21253905,0.116623790816803
"244111",35644,18454683,0.117016984923608
"31541",35644,22032670,0.117427626680681
"143511",35644,12955686,0.118594488642915
"29917",35644,3251348,0.119120993503006
"15820",35644,2013901,0.0569046057357745
"36228",35644,23732699,0.0709370106362588
"9839",35644,9433670,0.0709490446220051
"40097",35644,26137846,0.080249433106576
"40252",35644,26334820,0.0847811447811448
"23267",35644,17863948,0.0876568405139834
"19809",35644,16342262,0.0895086923658352
"144611",35644,13100458,0.0898739977090492
"19245",35644,16136475,0.0904052874423245
"4609",35644,4710486,0.0924396135265701
"4407",35644,4596359,0.0350256175702604
"110112",35644,10090624,0.057376210068722
"14366",35644,12982494,0.0666666666666667
"42643",35644,28943623,0.07997557997558
"43912",35644,4596011,0.0823691009258019
"24241",35644,18400024,0.0825321239606954
"16963",35644,15009223,0.0827970177970178
"273519",35644,20591384,0.0832281077224897
"178812",35644,15438878,0.0870072446386838
"11429",35644,10347443,0.0883074597360312
"138717",35644,12526254,0.0511616478029533
"262712",35644,19736249,0.0546084839044409
"369113",35644,24003075,0.0773088267848916
"17794",35644,15425742,0.0789148512730307
"42727",35644,4519928,0.0792246591908531
"300817",35644,21622444,0.0804664691755845
"35537",35644,4000503,0.0811581196810845
"216730",35644,17046364,0.0813765996468334
"22576",35644,17462973,0.0821861278596534
"113218",35644,10271139,0.0822549280659711
"31571",35644,22036185,0.0524641577060932
"4923",35644,4857407,0.0927107768692909
"171612",35644,15136965,0.108243727598566
"11896",35644,10729535,0.110609318996416
"229312",35644,17626087,0.110979356337342
"264119",35644,19772757,0.111071935208069
"229416",35644,17626285,0.111163820366856
"188913",35644,15976795,0.111488242463014
"229213",35644,17622955,0.111647632404996
"22635",35644,17486522,0.112143646326071
"24035",35644,18245516,0.0424144643107981
"61239",35644,5633031,0.0515842381274141
"98810",35644,9462302,0.0588518287443698
"24049",35644,18246028,0.0638620743282564
"230411",35644,17707548,0.0669283055405053
"235716",35644,18041811,0.0679587468609803
"20342",35644,16548536,0.0738309712013884
"135610",35644,12236849,0.0779012357645474
"32739",35644,22360973,0.0795095027279471
"245616",35644,18551778,0.0797571160403019
"105510",35644,9798297,0.0760266440902279
"143512",35644,12955686,0.07759658734235
"51713",35644,4938164,0.0783400673400674
"64510",35644,5816387,0.0783766233766234
"4519",35644,4632720,0.0784489618301629
"18963",35644,16021920,0.0791706441706441
"235227",35644,18010275,0.0798780937403692
"195913",35644,16257763,0.0802464524203654
"199917",35644,16432255,0.0803227766385661
"10887",35644,10005240,0.0807918824095294
"197427",35644,16326425,0.048060263653484
"11696",35644,10523023,0.0725237357217732
"264120",35644,19772757,0.0732581801823258
"171613",35644,15136965,0.0752794111995081
"156514",35644,13982041,0.0771277115156588
"163013",35644,14491022,0.0774961107017113
"301720",35644,21649693,0.077737163450323
"174511",35644,15326658,0.0780024509315995
"51714",35644,4938164,0.0784237521065608
"16763",35644,14905000,0.0784861039776294
"11533",35644,10435458,0.0893716934042864
"28154",35644,20981979,0.0899815603276399
"135311",35644,12198959,0.0919270423386721
"4126",35644,88873,0.0932622977871112
"70710",35644,6379596,0.0974687217892035
"43291",35644,29766395,0.100259231278414
"270815",35644,20364835,0.107327548651743
"13922",35644,1799231,0.108200896410503
"10596",35644,9827717,0.108606152531146
"28995",35644,21302417,0.10867495125137
"336313",35644,22636756,0.0467112636755494
"298411",35644,21554872,0.0478425990925991
"291210",35644,21360379,0.0478607685225332
"29834",35644,21554234,0.0576752889252889
"26517",35644,2890884,0.0740978935139519
"107715",35644,9948365,0.0743846939723228
"40513",35644,4419724,0.0770863887142957
"18283",35644,15650542,0.082923444771786
"97911",35644,9417600,0.0839841669823388
"99810",35644,9478623,0.0846846846846847
"11057",35644,10108831,0.0891194805338134
"11213",35644,10207526,0.113216474405191
"8297",35644,7992862,0.1163099248193
"4129",35644,88873,0.118148352919846
"26123",35644,19613194,0.118733256992713
"4504",35644,4625132,0.11988336269306
"20074",35644,16458472,0.120653335345897
"4673",35644,4747106,0.122044937396266
"8226",35644,7902895,0.122136476712133
"21831",35644,17108001,0.123565930678381
"215511",35644,16987462,0.0840639548117226
"154519",35644,13830806,0.0848688944737577
"30067",35644,21612660,0.0869188483474198
"39623",35644,25894738,0.087437641723356
"12296",35644,11126604,0.0939440835169848
"59013",35644,5447450,0.0963117570260427
"119632",35644,10813353,0.0974021932005125
"42218",35644,28499148,0.0998916889988319
"80414",35644,7704560,0.100229505943792
"35474",35644,23378717,0.100984676698962
"5309",35644,5016199,0.0476118285019947
"39264",35644,25587895,0.0478976759464564
"13793",35644,12438356,0.0481128839808897
"13594",35644,12273635,0.0488174427198817
"8596",35644,8446996,0.0739876113046845
"350018",35644,23213581,0.0766952797119678
"43913",35644,4596011,0.0802419890803094
"146516",35644,13213885,0.0804751016260163
"27283",35644,20559317,0.0806002271098991
"350113",35644,23214490,0.0813814336915229
"185313",35644,15789281,0.0487693517174649
"146726",35644,13225525,0.0524591194968554
"285110",35644,21158106,0.0554018395999528
"181723",35644,15556665,0.0555607697292919
"277621",35644,20795158,0.0555722285102339
"146416",35644,13208524,0.0559325108853411
"187620",35644,15918770,0.0563637316561845
"219134",35644,17159709,0.056689456575507
"93134",35644,9099441,0.057395593076186
"200320",35644,16444242,0.0575242594552178
"143513",35644,12955686,0.0503628857018687
"199918",35644,16432255,0.0517723796671165
"29253",35644,21402501,0.0562489984436807
"18886",35644,15973247,0.0791706441706441
"240810",35644,18257441,0.0801254773595199
"105511",35644,9798297,0.0804666346284843
"235228",35644,18010275,0.0816648753774502
"64511",35644,5816387,0.0817586117586118
"45110",35644,4632720,0.0820012469881921
"51715",35644,4938164,0.0821572131572132
"15903",35644,14187264,0.0823052724541064
"9022",35644,8819604,0.095687436448306
"41401",35644,27760826,0.0958785979315564
"24529",35644,18509815,0.102173271075044
"13085",35644,11759594,0.108308703645774
"28645",35644,21210679,0.110629509697337
"33723",35644,22674435,0.117105258577707
"21497",35644,16948643,0.117890373980071
"12105",35644,10916476,0.12011094747061
"24948",35644,18777781,0.120852218577374
"18993",35644,16032683,0.0332351043865822
"136818",35644,12344224,0.0508621654606641
"11330",35644,1485274,0.051066798160954
"350410",35644,23234695,0.0511130829143251
"350019",35644,23213581,0.0514693326723402
"25037",35644,2694117,0.0519919759856619
"357717",35644,23527769,0.0535115454632557
"40507",35644,26666670,0.0537744129910028
"334811",35644,22587717,0.0541323992283481
"350114",35644,23214490,0.0569031136683748
"18983",35644,16032292,0.0332351043865822
"25038",35644,2694117,0.0511278523149832
"136819",35644,12344224,0.0513678404958879
"11335",35644,1485274,0.0552260325301078
"40508",35644,26666670,0.0567551909529106
"357718",35644,23527769,0.0576604743402946
"350020",35644,23213581,0.058028235376239
"9506",35644,9201857,0.059181793407018
"350115",35644,23214490,0.059291293230037
"334812",35644,22587717,0.0594259306913707
"90313",35644,8848104,0.012048309178744
"8130",35644,1004937,0.0442924266447867
"15028",35644,13400857,0.0466518930804645
"33889",35644,22738225,0.0512098011178994
"9625",35644,9263970,0.0555610593110593
"158517",35644,14128496,0.072864406779661
"347815",35644,23130314,0.0769097093382808
"9777",35644,9394959,0.0769223701186318
"51119",35644,4900946,0.0774819994819995
"117424",35644,10552202,0.0790909090909091
"10888",35644,10005240,0.10998985801217
"105512",35644,9798297,0.111016001822759
"199919",35644,16432255,0.111325368017746
"195914",35644,16257763,0.111488005997001
"196115",35644,16258122,0.111626167910197
"33253",35644,22506037,0.112603072953319
"5147",35644,4918824,0.112635997532709
"193110",35644,16177674,0.112822477650064
"4976",35644,4883217,0.112981645500803
"301721",35644,21649693,0.113447162077876
"17211",35644,15181058,0.120994998683864
"21113",35644,16771837,0.121461703021793
"35583",35644,23457318,0.12345798956486
"5336",35644,5040810,0.124247132396941
"25907",35644,19422554,0.124428601013333
"12575",35644,11332795,0.125021729491817
"409412",35644,27179034,0.127745581693237
"23661",35644,18079333,0.128071386389308
"25712",35644,2810868,0.129442934433392
"2865",35644,3177597,0.129613443596268
"36811",35644,23946369,0.0964021164021164
"29571",35644,21479104,0.105716518930805
"38473",35644,24970573,0.107610592259503
"42644",35644,28943623,0.123073434502006
"27165",35644,20461443,0.124232295482295
"178813",35644,15438878,0.124745571691934
"273520",35644,20591384,0.126672781472139
"110113",35644,10090624,0.126929017560988
"23039",35644,17703642,0.127342047930283
"18845",35644,15956436,0.12734693877551
"41247",35644,27557748,0.0617845117845118
"394810",35644,25750880,0.0631592283377998
"119915",35644,10834621,0.0712625981010056
"10712",35644,9886713,0.0732391946677661
"138615",35644,12522788,0.0764616688426212
"42122",35644,28445136,0.0785475503332646
"178514",35644,15437432,0.0788406925122546
"68116",35644,6150482,0.0799099424355936
"67921",35644,6148712,0.0802851186000079
"37663",35644,24357629,0.0803949917692154
"63310",35644,5738674,0.110086748892719
"36293",35644,23761143,0.11133656756258
"364111",35644,23794080,0.116748866213152
"42059",35644,28392870,0.118569858868366
"26426",35644,2884365,0.11949058367557
"45511",35644,4663308,0.119495265607447
"28217",35644,3146880,0.119760508613612
"80415",35644,7704560,0.124045265324583
"119633",35644,10813353,0.124481553815556
"175412",35644,15344491,0.124834500964565
"17510",35644,2131356,0.0862384176669891
"19121",35644,16087579,0.0907770734556449
"21002",35644,16739978,0.0928333821566904
"35882",35644,23568787,0.0989553303839018
"76720",35644,7080698,0.112959856871296
"5775",35644,5347930,0.116916786916787
"96310",35644,9281901,0.117554370232942
"175810",35644,15362916,0.117929292929293
"15869",35644,14131771,0.118702099578947
"100618",35644,9521837,0.118954973142165
"7343",35644,6607864,0.0808274586555317
"25853",35644,19389081,0.0856906957270153
"20247",35644,16520406,0.0914515601219986
"71212",35644,6425569,0.100785319178176
"16817",35644,2084453,0.101659451659452
"156812",35644,13998277,0.102127568198997
"200222",35644,16443090,0.102772108843537
"87421",35644,8598932,0.103803253624682
"132331",35644,11930037,0.106232515184379
"2192",35644,38951,0.10646620091742
"158216",35644,14114327,0.0631686818472533
"158110",35644,14112854,0.0634216035287464
"79416",35644,7507079,0.0652652908010051
"15917",35644,14203433,0.0674925753027257
"13230",35644,1747779,0.074197187732902
"135312",35644,12198959,0.0755434914729065
"6843",35644,6158259,0.084861265018828
"287117",35644,21234553,0.087022205993725
"21665",35644,17044575,0.0885555562946604
"119525",35644,10792805,0.0919364960436389
"13517",35644,1770409,0.0928445988324408
"30053",35644,21612333,0.0989561341778091
"40617",35644,26813722,0.10763468013468
"29743",35644,21541441,0.110858843537415
"22353",35644,17389813,0.113222854798485
"246320",35644,18602808,0.117910251820026
"34125",35644,3805401,0.119450329881071
"25931",35644,19442575,0.120103713616594
"24367",35644,18437601,0.120763605442177
"32343",35644,22249651,0.121944444444444
"22331",35644,17389685,0.0838624338624338
"22401",35644,17390144,0.0884769463340892
"22341",35644,17389747,0.0919446162303305
"7154",35644,6430008,0.0993132687418402
"2241",35644,17390172,0.100689892118464
"2237",35644,17389916,0.103907785336357
"169810",35644,15041649,0.112686754551161
"22324",35644,17389615,0.114489795918367
"23743",35644,18113645,0.117180406212664
"23915",35644,18183163,0.117271352985639
"89911",35644,8783425,0.0955672182674618
"37821",35644,24482127,0.112943317280667
"279331",35644,20886153,0.117763603433341
"95621",35644,9237537,0.118821182164556
"35115",35644,3907980,0.120038073685521
"2246",35644,17435294,0.120634283030874
"27383",35644,20593614,0.120664323962517
"9243",35644,9030596,0.122063499723351
"5282",35644,4998336,0.122440200712146
"46110",35644,4711904,0.122542558176024
"19061",35644,16054862,0.0907770734556449
"200223",35644,16443090,0.0930345117845118
"21003",35644,16739978,0.102079355133866
"35883",35644,23568787,0.108520282627425
"71213",35644,6425569,0.116320002748574
"96311",35644,9281901,0.121289081289081
"132332",35644,11930037,0.121689357341531
"16124",35644,2057361,0.123428482056421
"12203",35644,11066494,0.12371632996633
"100619",35644,9521837,0.124420498084291
"28771",35644,21255433,0.0556994291969661
"18394",35644,15696454,0.0944915729437761
"3624",35644,23737412,0.113197619710564
"114411",35644,10366705,0.113506610877444
"123311",35644,11148544,0.116672159191683
"19320",35644,2251000,0.117251372252443
"148713",35644,13301551,0.117891630354685
"28302",35644,21057450,0.11907790348677
"30453",35644,21742431,0.120033915865197
"6486",35644,5854040,0.120445808391168
"31481",35644,22013711,0.0242096838735494
"8810",35644,1046145,0.0934316952587486
"28621",35644,21206459,0.112151871057701
"17763",35644,15423384,0.114239141666056
"26178",35644,19641881,0.115007366582997
"285019",35644,21152243,0.116223642610197
"184610",35644,15748563,0.118193112320047
"13923",35644,1799231,0.118968044766364
"26169",35644,19641414,0.122541277380517
"23175",35644,17781795,0.122882527656392
"81811",35644,7859094,0.080845762170389
"23961",35644,18234083,0.0837421725513822
"23981",35644,18234646,0.0840430039044111
"23972",35644,18234367,0.0866870360419868
"30157",35644,21647633,0.114007048092869
"23954",35644,18230552,0.115412442504459
"7499",35644,6824084,0.118790504990282
"106211",35644,9830785,0.11884330793979
"9726",35644,9352874,0.118972126783484
"138718",35644,12526254,0.120319604585348
"18284",35644,15650542,0.0550543596381106
"4826",35644,4819850,0.0559304933472362
"33914",35644,22750702,0.0840320556696326
"11336",35644,1485274,0.0852691520707668
"21242",35644,16815439,0.0854325944149566
"59419",35644,5480838,0.0854762102965388
"31096",35644,21927659,0.0869988458351692
"136820",35644,12344224,0.0884293197806813
"26518",35644,2890884,0.0886517958402654
"13753",35644,12414660,0.0892022718896435
"14829",35644,1925059,0.0969800965520111
"133110",35644,12030181,0.100305013156073
"153110",35644,13734970,0.106293348506142
"265311",35644,19898054,0.107412142117614
"8887",35644,8705245,0.109888581330062
"25048",35644,18866021,0.112269533711014
"4095",35644,4425085,0.112643225965085
"362313",35644,23734136,0.113586772290391
"38811",35644,4342345,0.11478051662432
"114412",35644,10366705,0.118713325012909
"37903",35644,24549163,0.1243670801654
"28611",35644,21206300,0.125759637188209
"68117",35644,6150482,0.126364938519635
"15531",35644,13914284,0.129947500739426
"174612",35644,15327408,0.130114032792604
"36801",35644,23944686,0.131421012849584
"30322",35644,21698439,0.131481481481482
"24264",35644,18414427,0.132687609635049
"36289",35644,23756624,0.132849562305542
"28911",35644,21294970,0.133365457294029
"42082",35644,28424016,0.0616768760795854
"19733",35644,16326263,0.0886783564000313
"24063",35644,18256004,0.0924727156623708
"18204",35644,15605469,0.0926630307295332
"41687",35644,27988870,0.0951173917842999
"236010",35644,18043932,0.0958287395417937
"71917",35644,6471412,0.0963572301414552
"19537",35644,16235086,0.0968196010930001
"258913",35644,19422542,0.0973465925630743
"10145",35644,9565592,0.0986046752918674
"40552",35644,26692954,0.103151927437642
"8602",35644,8460933,0.103363911221054
"1376",35644,1790059,0.106638321995465
"25536",35644,19125026,0.10820930392359
"27545",35644,20657491,0.110493686207972
"4713",35644,757987,0.119387755102041
"18834",35644,15955704,0.120249433106576
"7562",35644,6929159,0.121391122105408
"34795",35644,23134587,0.122128083556655
"20364",35644,16559029,0.122458049886621
"19045",35644,16046469,0.097022435236721
"10354",35644,9656502,0.100638558453684
"7815",35644,7295400,0.106283240568955
"35897",35644,23570764,0.110678896856666
"32264",35644,22230349,0.118868961726105
"39703",35644,25952602,0.119540816326531
"394811",35644,25750880,0.121178021713736
"24684",35644,18623399,0.121461554318697
"20281",35644,16524110,0.123453411667697
"27721",35644,20779598,0.124551638837353
"18925",35644,2223140,0.0462441349372333
"264510",35644,19818289,0.0578381010730118
"256117",35644,19211917,0.0776939848604417
"87311",35644,8597902,0.0784728264752104
"98811",35644,9462302,0.0791813138729438
"27314",35644,2997887,0.0800769764816944
"173314",35644,15225694,0.0804290134432598
"361214",35644,23686520,0.0806238214190291
"24036",35644,2526916,0.08340947307593
"13620",35644,1779644,0.0842764516189718
"28371",35644,21102543,0.0899877272651245
"185518",35644,15805331,0.0944702168276068
"12873",35644,11592313,0.0958897030888225
"28218",35644,21017691,0.0983830341670361
"41591",35644,27878751,0.105566059203535
"1345",35644,12156922,0.114342417747506
"38972",35644,25382962,0.116050344795452
"13969",35644,12594566,0.119101921036853
"21613",35644,17018086,0.119286173330767
"24607",35644,18589675,0.123611778958159
"114210",35644,10347443,0.0808525552440897
"110114",35644,10090624,0.0818481396872852
"93019",35644,9098177,0.0819006295738177
"3033",35644,519737,0.0833561937658625
"15830",35644,2013901,0.0852763138381224
"98310",35644,9433670,0.0853761704724246
"36229",35644,23732699,0.0884416213962302
"316413",35644,22049188,0.0891842421124829
"18835",35644,15955704,0.0904052874423245
"16964",35644,15009223,0.0911342067691274
"18483",35644,15760259,0.0444682723775901
"301722",35644,21649693,0.0615012608832297
"16240",35644,2062871,0.0616182492545656
"15695",35644,13998876,0.0784945350341126
"260112",35644,19534309,0.0793341313117879
"24584",35644,18569957,0.0808003805354133
"31038",35644,21916227,0.0809629422545274
"89712",35644,8763268,0.0813471206621892
"25694",35644,19254807,0.0815747809485578
"235229",35644,18010275,0.0821681060184875
"10227",35644,9583223,0.0538271604938272
"26068",35644,19575254,0.0540441176470588
"358113",35644,23528596,0.0545264259549974
"16944",35644,14999218,0.055340765936004
"17783",35644,15425705,0.0592592592592593
"17083",35644,15102880,0.0622543461829176
"37936",35644,24581909,0.0649305555555555
"215115",35644,16976280,0.0825612784796459
"15696",35644,13998876,0.0854358741058248
"28045",35644,20936390,0.0862115127175368
"7592",35644,6962087,0.0513825842773211
"12569",35644,11326341,0.052991452991453
"43210",35644,4560942,0.0569556401430055
"246412",35644,18604594,0.0578909653785892
"240910",35644,18258238,0.0584759019210239
"35177",35644,23295956,0.0698116698116698
"129211",35644,11640884,0.0738409738409738
"21368",35644,16849118,0.0807609948937572
"25427",35644,2772190,0.0811230251230251
"23652",35644,18065756,0.0831983805668016
"24833",35644,18724656,0.0914035087719298
"49110",35644,4856842,0.0926245210727969
"175811",35644,15362916,0.0934580498866213
"37813",35644,24479828,0.0936895313681028
"13937",35644,12570854,0.0955272108843537
"31524",35644,22018421,0.0980272108843537
"15217",35644,13610611,0.0991972445543874
"3794",35644,24583359,0.1
"43031",35644,29368086,0.102252800109943
"35026",35644,23218920,0.102986669415241
"38752",35644,25214013,0.103304645090359
"32063",35644,22191651,0.113840101697245
"37343",35644,24250566,0.115154585824229
"17951",35644,15482640,0.115175769277608
"27054",35644,20336103,0.11716228956229
"36611",35644,23879813,0.120479991695797
"28604",35644,21205612,0.12329588401017
"20965",35644,16723094,0.124647804576376
"39597",35644,25878605,0.12580155294441
"5315",35644,792917,0.126255067683639
"321313",35644,22197497,0.0827561327561327
"35074",35644,23241708,0.0871770071665029
"33848",35644,22719491,0.0911415349838995
"39653",35644,25920763,0.110509860509861
"35542",35644,23450724,0.112507219823642
"29076",35644,21352167,0.113292104720676
"171119",35644,15116737,0.113332232021077
"12992",35644,11660469,0.113912698412698
"28492",35644,21143548,0.115151515151515
"4408",35644,4596359,0.115485316601388
"195915",35644,16257763,0.00679270407531277
"196116",35644,16258122,0.00708089668615985
"138514",35644,12495743,0.0270120806943467
"199920",35644,16432255,0.0456481481481481
"229313",35644,17626087,0.0457956326161901
"23427",35644,17964132,0.0473592214663643
"229214",35644,17622955,0.0483878043971212
"229417",35644,17626285,0.0486862522786893
"33254",35644,22506037,0.0494457294028723
"301723",35644,21649693,0.0499332472006891
"158518",35644,14128496,0.0790313182373842
"36968",35644,24020196,0.0805792434673181
"33375",35644,22536275,0.0872649878664916
"37228",35644,24160717,0.0887308360992572
"33471",35644,22586956,0.0939779463087734
"4424",35644,4598233,0.0981857172693639
"39885",35644,26036876,0.10656522258026
"28851",35644,21267910,0.107321637426901
"11484",35644,10392733,0.108759435832514
"90314",35644,8848104,0.109618344344418
"100216",35644,9499408,0.085340356799997
"33102",35644,566316,0.0896380279090159
"365017",35644,23843770,0.0896959440341793
"108617",35644,9981496,0.0927018789662917
"45732",35644,4675011,0.0927262218018521
"36696",35644,23905207,0.0946731178810322
"214513",35644,16901155,0.0960965909596161
"4766",35644,4778107,0.0968215265904341
"5217",35644,4968067,0.0981355891229841
"45512",35644,4663308,0.0981722539129695
"7185",35644,6466561,0.0849998497952554
"38562",35644,25038452,0.0879337593623308
"114211",35644,10347443,0.0879529993815708
"31129",35644,21936047,0.0898620902906617
"5547",35644,5205473,0.0944229621673231
"316414",35644,22049188,0.0945392058338487
"42265",35644,28554205,0.0955892255892256
"6107",35644,5608948,0.0968329756144882
"11525",35644,10419586,0.0978953101156605
"42071",35644,28398207,0.101899264756408
"8245",35644,7940262,0.085024682651622
"39654",35644,25920763,0.0862907404893467
"112219",35644,10209975,0.0884288809761923
"392212",35644,25528304,0.0894160997732426
"13696",35644,12347533,0.0912847322027403
"6435",35644,5800072,0.0923280103001653
"215011",35644,16963665,0.0944861242243042
"20587",35644,16602129,0.0945817872603587
"88412",35644,8656421,0.0950149846965682
"6598",35644,5968493,0.0950465462717224
"316415",35644,22049188,0.0668850280010994
"41703",35644,27993836,0.0720799953558574
"10414",35644,9717653,0.0721723848341322
"17564",35644,15346165,0.0727304714989444
"36897",35644,24000521,0.0797962807214279
"119916",35644,10834621,0.0808505256143147
"340711",35644,22884537,0.0813159746657284
"7449",35644,6730740,0.0814176245210729
"7906",35644,7471080,0.0835002343678651
"52013",35644,4967891,0.0835234956051386
"8448",35644,8174262,0.101187384044527
"240113",35644,18245229,0.103276987562702
"40471",35644,26568684,0.105804988662132
"24675",35644,18619864,0.115059015059015
"206711",35644,16634566,0.118118813181838
"63612",35644,5740838,0.118798390226962
"8439",35644,8173949,0.122082230287117
"7304",35644,6592132,0.122769222984405
