,listing_id,host_is_superhost,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,security_deposit (% of price),cleaning_fee (% of price),minimum_nights,cancellation_policy,experience,view,décor_and_amenities,neighborhood_and_access,host,weather_and_amenties,food,overall_avg
2093,16488995,t,West Tamar,House,Entire home/apt,9,2.5,4,5,Real Bed,$230.00 ,130.43%,39.13%,2,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2094,16490505,t,Clarence,House,Private room,2,1.0,1,1,Real Bed,$70.00 ,0.00%,0.00%,2,flexible,1.0,0.92,0.9444444444444444,0.9393939393939394,1.0,0.7777777777777778,1.0,0.8367346938775511
2095,16499011,t,Hobart,House,Entire home/apt,2,1.0,1,1,Real Bed,$160.00 ,0.00%,21.88%,2,strict_14_with_grace_period,1.0,0.9411764705882353,0.8888888888888888,0.9310344827586207,0.9393939393939394,0.8888888888888888,1.0,0.9701492537313433
2096,16499737,t,Hobart,Apartment,Entire home/apt,4,1.0,2,2,Real Bed,$145.00 ,0.00%,24.14%,2,strict_14_with_grace_period,1.0,1.0,0.9024390243902439,0.9555555555555556,0.9130434782608695,0.14285714285714285,1.0,0.9230769230769231
2097,16509338,f,Hobart,House,Private room,2,1.0,1,1,Real Bed,$110.00 ,0.00%,0.00%,2,moderate,,1.0,1.0,1.0,1.0,,1.0,1.0
2098,16509441,t,Hobart,Guest suite,Entire home/apt,2,1.0,1,1,Real Bed,$105.00 ,0.00%,0.00%,2,moderate,1.0,1.0,1.0,0.8461538461538461,1.0,1.0,1.0,1.0
2099,16509916,f,Clarence,House,Entire home/apt,15,2.5,5,10,Real Bed,$689.00 ,72.57%,25.40%,3,moderate,,1.0,0.8571428571428571,1.0,0.5,1.0,1.0,1.0
2100,16518841,f,Latrobe,Apartment,Entire home/apt,2,1.0,2,2,Real Bed,$180.00 ,0.00%,0.00%,1,moderate,,,,,,,,
2101,16519490,f,Central Highlands,House,Entire home/apt,9,1.0,4,5,Real Bed,$175.00 ,0.00%,0.00%,1,moderate,,1.0,0.7777777777777778,1.0,1.0,0.5,1.0,0.8461538461538461
2102,16520406,f,Hobart,Apartment,Entire home/apt,6,2.0,3,3,Real Bed,$275.00 ,0.00%,0.00%,1,strict_14_with_grace_period,1.0,0.7647058823529411,0.96,1.0,0.8666666666666667,0.7142857142857143,0.8666666666666667,0.9806763285024155
2103,16521400,t,Hobart,Apartment,Entire home/apt,2,1.0,1,1,Real Bed,$110.00 ,0.00%,27.27%,2,flexible,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2104,16522674,t,West Tamar,House,Private room,5,1.0,2,4,Real Bed,$156.00 ,224.36%,25.64%,1,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2105,16523419,f,Tasman,Cabin,Entire home/apt,2,1.0,1,1,Real Bed,$140.00 ,0.00%,0.00%,1,flexible,1.0,1.0,0.92,0.9215686274509803,1.0,0.5,0.4666666666666667,0.96875
2106,16524110,f,George Town,House,Entire home/apt,6,1.0,3,4,Real Bed,$67.00 ,208.96%,0.00%,2,flexible,,1.0,1.0,1.0,1.0,,,1.0
2107,16535069,f,Hobart,Apartment,Entire home/apt,2,1.0,1,1,Real Bed,$95.00 ,421.05%,0.00%,3,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2108,16538547,f,Launceston,Apartment,Entire home/apt,2,1.0,0,1,Real Bed,$74.00 ,0.00%,33.78%,1,flexible,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
2109,16546546,f,Dorset,Serviced apartment,Entire home/apt,4,1.0,2,3,Real Bed,$145.00 ,0.00%,0.00%,1,moderate,,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2110,16546729,t,Huon Valley,Loft,Private room,2,0.0,1,1,Real Bed,$74.00 ,0.00%,27.03%,2,flexible,1.0,1.0,0.9310344827586207,1.0,1.0,1.0,1.0,1.0
2111,16547189,f,Glamorgan/Spring Bay,Cabin,Entire home/apt,2,1.0,1,2,Real Bed,$150.00 ,0.00%,26.67%,2,moderate,1.0,0.9473684210526315,0.92,0.9764705882352941,1.0,0.8666666666666667,1.0,0.98
2112,16548536,t,Hobart,House,Entire home/apt,4,1.0,2,2,Real Bed,$350.00 ,0.00%,0.00%,3,strict_14_with_grace_period,1.0,,1.0,,1.0,,,1.0
2113,16549349,f,Central Highlands,House,Entire home/apt,6,2.0,3,3,Real Bed,$196.00 ,0.00%,20.41%,2,flexible,1.0,1.0,1.0,1.0,,,,1.0
2114,16559029,f,West Tamar,House,Entire home/apt,6,1.0,3,4,Real Bed,$135.00 ,0.00%,0.00%,2,flexible,1.0,1.0,1.0,0.8181818181818182,1.0,1.0,1.0,0.8461538461538461
2115,16560980,f,Flinders,House,Entire home/apt,6,2.0,3,3,Real Bed,$200.00 ,100.00%,20.00%,2,strict_14_with_grace_period,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2116,16561330,f,Glamorgan/Spring Bay,House,Entire home/apt,10,2.5,5,7,Real Bed,$601.00 ,0.00%,0.00%,2,strict_14_with_grace_period,1.0,0.7142857142857143,1.0,0.8,-1.0,1.0,,1.0
2117,16561632,f,Hobart,Apartment,Entire home/apt,2,1.0,1,1,Real Bed,$90.00 ,0.00%,0.00%,3,strict_14_with_grace_period,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,0.95
2118,16563182,f,West Coast,Cottage,Entire home/apt,4,1.0,2,3,Real Bed,$175.00 ,0.00%,0.00%,2,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875
2119,16570296,t,Hobart,Apartment,Entire home/apt,2,1.0,1,1,Real Bed,$150.00 ,0.00%,43.33%,2,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2120,16574139,f,Derwent Valley,Villa,Private room,2,1.0,1,1,Real Bed,$69.00 ,0.00%,17.39%,1,flexible,1.0,1.0,0.9047619047619048,0.8666666666666667,1.0,1.0,0.3333333333333333,0.9047619047619048
2121,16579043,f,Glenorchy,Townhouse,Entire home/apt,4,1.5,2,2,Real Bed,$110.00 ,0.00%,45.45%,3,flexible,,,,1.0,,,,1.0
2122,16580235,f,Huon Valley,Guesthouse,Entire home/apt,3,1.0,1,2,Real Bed,$129.00 ,0.00%,19.38%,1,moderate,1.0,1.0,0.9607843137254902,0.9183673469387755,0.8888888888888888,0.7777777777777778,1.0,0.9672131147540983
2123,16580845,f,Kingborough,Villa,Entire home/apt,8,3.0,3,4,Real Bed,$275.00 ,109.09%,54.18%,2,strict_14_with_grace_period,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2124,16581155,t,Meander Valley,House,Entire home/apt,8,1.0,3,5,Real Bed,$156.00 ,0.00%,0.00%,2,strict_14_with_grace_period,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2125,16581420,t,Launceston,House,Private room,2,1.0,1,1,Real Bed,$65.00 ,0.00%,15.38%,1,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2126,16586970,f,West Coast,House,Entire home/apt,9,1.5,4,5,Real Bed,$140.00 ,0.00%,0.00%,2,moderate,1.0,1.0,0.9696969696969697,0.9636363636363636,1.0,0.9090909090909091,0.7142857142857143,0.9759036144578314
2127,16588901,f,Hobart,Apartment,Entire home/apt,2,1.0,0,1,Real Bed,$114.00 ,0.00%,39.47%,1,moderate,1.0,1.0,1.0,0.9428571428571428,1.0,1.0,0.6666666666666666,1.0
2128,16589175,t,Waratah/Wynyard,Cabin,Entire home/apt,7,1.0,3,5,Real Bed,$95.00 ,0.00%,0.00%,1,flexible,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2129,16590855,f,Dorset,Bed and breakfast,Shared room,2,2.0,1,2,Real Bed,$52.00 ,0.00%,0.00%,1,strict_14_with_grace_period,,,1.0,1.0,1.0,,1.0,1.0
2130,16590881,t,Kingborough,House,Entire home/apt,7,2.0,0,5,Real Bed,$219.00 ,0.00%,0.00%,2,super_strict_30,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2131,16591806,f,Dorset,Bed and breakfast,Private room,2,2.0,1,1,Real Bed,$74.00 ,0.00%,0.00%,1,strict_14_with_grace_period,,,1.0,1.0,,,,1.0
2132,16591901,f,Dorset,Bed and breakfast,Private room,2,1.0,2,1,Real Bed,$74.00 ,0.00%,0.00%,1,strict_14_with_grace_period,,,1.0,1.0,1.0,1.0,1.0,1.0
2133,16591972,f,Dorset,Bed and breakfast,Private room,2,2.0,1,1,Real Bed,$74.00 ,0.00%,0.00%,1,strict_14_with_grace_period,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0
2134,16592047,f,Dorset,Bed and breakfast,Shared room,2,2.0,1,2,Real Bed,$52.00 ,0.00%,0.00%,1,strict_14_with_grace_period,,1.0,1.0,1.0,1.0,1.0,,1.0
2135,16601906,f,Burnie,Hostel,Private room,4,1.0,1,3,Real Bed,$129.00 ,0.00%,0.00%,1,flexible,,,,,,,,
2136,16602129,t,Hobart,House,Entire home/apt,5,1.5,3,3,Real Bed,$160.00 ,0.00%,37.50%,2,flexible,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2137,16602617,t,Glamorgan/Spring Bay,House,Private room,2,1.5,1,1,Real Bed,$129.00 ,0.00%,0.00%,1,flexible,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2138,16602972,f,Kingborough,House,Private room,2,1.0,1,1,Real Bed,$80.00 ,0.00%,0.00%,2,flexible,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2139,16603020,f,Burnie,Other,Private room,2,1.0,1,1,Real Bed,$129.00 ,0.00%,0.00%,1,flexible,,,,,,,,
2140,16603377,f,Launceston,Apartment,Private room,3,1.0,1,1,Real Bed,$125.00 ,0.00%,0.00%,1,flexible,,,,,,,,
2141,16603444,f,Huon Valley,Bungalow,Entire home/apt,6,2.0,3,4,Real Bed,$300.00 ,0.00%,0.00%,2,strict_14_with_grace_period,1.0,1.0,1.0,1.0,,1.0,1.0,1.0
2142,16606019,f,Hobart,Apartment,Entire home/apt,6,2.0,3,5,Real Bed,$295.00 ,0.00%,16.95%,2,strict_14_with_grace_period,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2143,16607057,f,Central Highlands,House,Entire home/apt,6,1.0,2,5,Real Bed,$165.00 ,0.00%,0.00%,1,flexible,,1.0,1.0,0.7777777777777778,,0.3333333333333333,0.0,1.0
2144,16607338,f,Central Highlands,House,Entire home/apt,6,1.0,3,5,Real Bed,$165.00 ,0.00%,0.00%,1,flexible,,1.0,1.0,1.0,0.6,1.0,1.0,0.6363636363636364
2145,16608164,t,Glamorgan/Spring Bay,House,Private room,2,1.5,1,1,Real Bed,$129.00 ,0.00%,0.00%,1,flexible,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2146,16634178,f,King Island,Cabin,Entire home/apt,4,1.0,2,2,Real Bed,$180.00 ,70.56%,11.11%,1,moderate,,,1.0,1.0,,,,1.0
2147,16634566,t,Central Coast,House,Entire home/apt,8,2.0,3,4,Real Bed,$150.00 ,0.00%,33.33%,2,moderate,1.0,1.0,1.0,1.0,1.0,0.8461538461538461,1.0,1.0
2148,16634903,f,King Island,Cabin,Entire home/apt,4,1.0,2,3,Real Bed,$180.00 ,0.00%,11.11%,1,moderate,,,,,,,,1.0
2149,16637566,t,Break O'Day,House,Entire home/apt,6,2.5,3,3,Real Bed,$270.00 ,74.07%,18.52%,2,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2150,16649926,f,Hobart,Apartment,Entire home/apt,5,1.0,2,3,Real Bed,$150.00 ,166.67%,26.67%,2,strict_14_with_grace_period,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0
2151,16651845,t,Launceston,Farm stay,Entire home/apt,4,2.0,2,2,Real Bed,$165.00 ,0.00%,12.12%,1,moderate,1.0,1.0,1.0,1.0,1.0,0.8095238095238095,1.0,1.0
2152,16653226,f,Break O'Day,House,Entire home/apt,6,1.5,3,6,Real Bed,$300.00 ,66.67%,16.67%,2,strict_14_with_grace_period,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2153,16653767,f,Hobart,House,Entire home/apt,6,1.5,3,3,Real Bed,$260.00 ,192.31%,25.00%,2,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2154,16654033,t,Dorset,House,Entire home/apt,16,3.0,5,12,Real Bed,$275.00 ,109.09%,36.36%,2,flexible,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2155,16655559,f,Kingborough,House,Entire home/apt,8,1.0,3,6,Real Bed,$114.00 ,0.00%,0.00%,2,strict_14_with_grace_period,1.0,1.0,1.0,0.8666666666666667,1.0,1.0,1.0,0.9166666666666666
2156,16663042,t,Hobart,Apartment,Entire home/apt,2,1.0,1,1,Real Bed,$129.00 ,0.00%,0.00%,2,flexible,1.0,1.0,1.0,1.0,0.9333333333333333,1.0,1.0,1.0
2157,16664044,t,Hobart,Apartment,Private room,2,1.0,1,1,Real Bed,$88.00 ,0.00%,22.73%,2,moderate,1.0,0.9130434782608695,1.0,0.9344262295081968,1.0,1.0,0.7142857142857143,0.9714285714285714
2158,16664089,f,West Tamar,Hostel,Shared room,1,0.0,1,1,Real Bed,$30.00 ,0.00%,0.00%,1,flexible,,,1.0,1.0,1.0,,1.0,1.0
2159,16665821,f,Derwent Valley,Bed and breakfast,Private room,2,1.0,1,1,Real Bed,$191.00 ,0.00%,0.00%,1,flexible,1.0,1.0,1.0,1.0,,1.0,1.0,1.0
2160,16666596,f,Brighton,Guesthouse,Entire home/apt,2,1.0,1,1,Real Bed,$95.00 ,0.00%,0.00%,2,moderate,,1.0,1.0,1.0,1.0,,1.0,1.0
2161,16676694,f,Huon Valley,House,Entire home/apt,8,2.5,4,5,Real Bed,$185.00 ,135.14%,0.00%,1,strict_14_with_grace_period,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2162,16678799,t,Kentish,House,Entire home/apt,6,1.5,2,4,Real Bed,$350.00 ,0.00%,22.86%,3,flexible,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0
2163,16678959,f,Central Coast,Bed and breakfast,Private room,10,3.0,4,7,Real Bed,$299.00 ,0.00%,16.72%,2,moderate,1.0,1.0,1.0,1.0,1.0,,,1.0
2164,16680349,t,Southern Midlands,Guesthouse,Entire home/apt,2,1.0,1,1,Real Bed,$135.00 ,0.00%,0.00%,1,flexible,1.0,1.0,1.0,0.9130434782608695,1.0,0.5,1.0,0.9354838709677419
2165,16681151,f,Launceston,Bed and breakfast,Private room,2,1.0,1,1,Real Bed,$169.00 ,0.00%,0.00%,2,strict_14_with_grace_period,,,,,,,,
2166,16681179,f,Hobart,Apartment,Entire home/apt,6,1.0,2,4,Real Bed,$125.00 ,120.00%,59.20%,1,moderate,1.0,1.0,1.0,0.9111111111111111,1.0,0.6363636363636364,1.0,0.9682539682539683
2167,16681259,f,Hobart,Apartment,Entire home/apt,2,1.0,1,1,Real Bed,$110.00 ,0.00%,0.00%,2,strict_14_with_grace_period,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2168,16696260,t,Devonport,House,Entire home/apt,11,2.5,5,9,Real Bed,$160.00 ,187.50%,31.25%,1,strict_14_with_grace_period,1.0,1.0,1.0,1.0,1.0,0.42857142857142855,1.0,1.0
2169,16697286,t,Devonport,Apartment,Entire home/apt,4,2.0,2,2,Real Bed,$88.00 ,0.00%,45.45%,1,moderate,1.0,1.0,0.8947368421052632,1.0,0.9444444444444444,0.75,1.0,0.9607843137254902
2170,16706663,f,Kingborough,House,Entire home/apt,5,1.0,2,4,Real Bed,$129.00 ,155.04%,31.01%,2,moderate,1.0,1.0,1.0,0.9523809523809523,0.75,0.75,1.0,1.0
2171,16706926,f,Sorell,House,Entire home/apt,5,1.0,3,3,Real Bed,$95.00 ,157.89%,0.00%,3,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2172,16709329,t,Launceston,Apartment,Entire home/apt,4,2.0,2,2,Real Bed,$140.00 ,0.00%,35.71%,2,flexible,1.0,1.0,0.9230769230769231,1.0,1.0,0.6,1.0,1.0
2173,16712074,t,Glamorgan/Spring Bay,House,Private room,2,1.0,1,1,Real Bed,$129.00 ,0.00%,0.00%,1,flexible,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2174,16713131,t,Launceston,Apartment,Entire home/apt,5,1.0,2,3,Real Bed,$150.00 ,133.33%,20.00%,2,moderate,0.7142857142857143,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2175,16713958,f,Central Highlands,House,Entire home/apt,5,2.0,3,3,Real Bed,$225.00 ,0.00%,17.78%,2,moderate,,1.0,1.0,1.0,0.0,,-1.0,1.0
2176,16722435,t,Hobart,Apartment,Entire home/apt,5,1.0,2,3,Real Bed,$350.00 ,142.86%,17.14%,2,strict_14_with_grace_period,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2177,16723094,t,Clarence,House,Entire home/apt,7,2.0,3,4,Real Bed,$189.00 ,0.00%,26.46%,3,strict_14_with_grace_period,0.875,1.0,0.9661016949152542,0.9649122807017544,0.9047619047619048,0.8461538461538461,1.0,1.0
2178,16723416,t,Hobart,Apartment,Entire home/apt,5,2.0,2,5,Real Bed,$375.00 ,133.33%,0.00%,2,strict_14_with_grace_period,1.0,1.0,1.0,0.5,1.0,,1.0,1.0
2179,16724570,f,West Tamar,Guest suite,Private room,2,1.0,1,1,Real Bed,$180.00 ,555.56%,0.00%,1,strict_14_with_grace_period,,,,,,,,
2180,16725395,f,Kentish,House,Entire home/apt,5,1.0,4,4,Real Bed,$180.00 ,0.00%,0.00%,1,moderate,0.6,0.9285714285714286,0.9111111111111111,0.9047619047619048,0.9285714285714286,0.6666666666666666,0.6,0.8983050847457628
2181,16737408,t,Hobart,House,Entire home/apt,6,1.5,3,3,Real Bed,$251.00 ,199.20%,47.81%,3,strict_14_with_grace_period,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2182,16739978,f,Hobart,Condominium,Entire home/apt,2,1.0,1,1,Real Bed,$158.00 ,0.00%,0.00%,2,strict_14_with_grace_period,1.0,1.0,0.8666666666666667,0.75,1.0,1.0,1.0,0.8823529411764706
2183,16740269,t,Hobart,Guest suite,Entire home/apt,4,1.0,1,2,Real Bed,$95.00 ,0.00%,21.05%,2,flexible,1.0,1.0,1.0,1.0,0.7777777777777778,,1.0,1.0
2184,16741712,f,Dorset,Island,Entire home/apt,6,1.5,4,7,Real Bed,$390.00 ,0.00%,3.85%,1,moderate,0.3333333333333333,1.0,1.0,0.0,1.0,1.0,-1.0,1.0
2185,16744176,f,Tasman,Cabin,Private room,2,1.0,1,2,Real Bed,$88.00 ,0.00%,0.00%,1,flexible,1.0,0.9259259259259259,1.0,0.9354838709677419,1.0,1.0,1.0,0.9069767441860465
2186,16744553,f,Hobart,House,Entire home/apt,2,1.5,1,1,Real Bed,$150.00 ,0.00%,20.00%,2,flexible,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2187,16745479,t,Hobart,Apartment,Entire home/apt,3,1.0,1,1,Real Bed,$110.00 ,0.00%,0.00%,2,strict_14_with_grace_period,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2188,16754966,t,Northern Midlands,Bed and breakfast,Private room,2,1.0,1,1,Real Bed,$110.00 ,0.00%,18.18%,1,flexible,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2189,16757272,f,Kingborough,Apartment,Entire home/apt,4,1.0,2,2,Real Bed,$165.00 ,0.00%,30.30%,3,strict_14_with_grace_period,,,,,,,,
2190,16757612,t,Derwent Valley,House,Private room,2,1.0,0,1,Real Bed,$118.00 ,0.00%,0.00%,1,moderate,,1.0,1.0,,,,,1.0
2191,16767460,f,Glenorchy,Guest suite,Entire home/apt,2,1.0,1,1,Real Bed,$101.00 ,0.00%,14.85%,1,moderate,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2192,16769945,f,Hobart,Loft,Entire home/apt,6,1.0,1,3,Real Bed,$169.00 ,88.76%,29.59%,2,moderate,1.0,1.0,0.8333333333333334,1.0,1.0,0.7777777777777778,1.0,1.0
2193,16770830,f,Glenorchy,House,Private room,1,1.0,1,1,Real Bed,$45.00 ,0.00%,0.00%,2,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9622641509433962
2194,16771210,f,Launceston,Apartment,Entire home/apt,3,1.0,1,2,Real Bed,$140.00 ,0.00%,71.43%,2,strict_14_with_grace_period,,,,,,,,
2195,16771837,f,Launceston,Apartment,Entire home/apt,5,1.0,2,3,Real Bed,$110.00 ,0.00%,27.27%,1,flexible,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2196,16772249,t,Clarence,Guest suite,Private room,4,1.0,2,3,Real Bed,$74.00 ,0.00%,0.00%,2,moderate,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.9
2197,16772704,f,Central Coast,Bed and breakfast,Private room,3,1.0,1,3,Real Bed,$125.00 ,120.00%,16.00%,1,moderate,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
2198,16772784,f,Meander Valley,House,Entire home/apt,9,1.0,3,6,Real Bed,$150.00 ,0.00%,0.00%,1,flexible,1.0,1.0,1.0,1.0,0.75,0.5,1.0,1.0
2199,16773979,f,Glenorchy,House,Private room,1,1.0,1,1,Real Bed,$45.00 ,0.00%,0.00%,1,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2200,16783665,t,Clarence,House,Entire home/apt,5,2.0,3,3,Real Bed,$175.00 ,200.00%,0.00%,3,flexible,1.0,1.0,1.0,0.9487179487179487,1.0,0.7142857142857143,1.0,1.0
2201,16784686,f,Clarence,House,Entire home/apt,7,1.0,3,4,Real Bed,$158.00 ,0.00%,75.95%,3,strict_14_with_grace_period,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2202,16786338,t,Dorset,House,Entire home/apt,6,2.0,3,4,Real Bed,$129.00 ,0.00%,31.01%,2,flexible,1.0,0.8823529411764706,1.0,1.0,1.0,1.0,,1.0
2203,16795842,t,Kingborough,House,Private room,5,1.0,0,3,Real Bed,$95.00 ,0.00%,0.00%,1,moderate,1.0,1.0,1.0,0.9428571428571428,1.0,1.0,1.0,1.0
2204,16796225,f,Launceston,Apartment,Entire home/apt,1,0.5,0,1,Real Bed,$90.00 ,0.00%,0.00%,1,flexible,1.0,0.42857142857142855,0.8666666666666667,1.0,1.0,0.7142857142857143,1.0,0.8666666666666667
2205,16801689,f,Glamorgan/Spring Bay,Guest suite,Entire home/apt,3,1.0,1,2,Real Bed,$101.00 ,0.00%,19.80%,2,moderate,0.6,0.8947368421052632,0.8604651162790697,1.0,1.0,0.75,1.0,0.9642857142857143
2206,16801991,t,Hobart,House,Entire home/apt,6,1.0,3,4,Real Bed,$450.00 ,66.67%,13.33%,2,strict_14_with_grace_period,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2207,16812340,t,Clarence,House,Private room,2,1.0,1,1,Real Bed,$59.00 ,0.00%,15.25%,1,flexible,1.0,1.0,0.9047619047619048,0.8888888888888888,1.0,0.2,1.0,0.9230769230769231
2208,16815439,t,Clarence,House,Private room,2,1.5,1,1,Real Bed,$90.00 ,0.00%,0.00%,1,flexible,1.0,1.0,1.0,0.9310344827586207,0.9428571428571428,1.0,1.0,0.9574468085106383
2209,16816866,f,George Town,House,Private room,2,1.0,1,1,Real Bed,$101.00 ,0.00%,0.00%,1,flexible,,,,,,,,
2210,16817102,f,Break O'Day,Guest suite,Entire home/apt,4,1.5,2,3,Real Bed,$150.00 ,0.00%,33.33%,2,flexible,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2211,16819886,t,Break O'Day,Bed and breakfast,Private room,2,1.0,1,1,Real Bed,$143.00 ,0.00%,0.00%,1,strict_14_with_grace_period,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2212,16826872,t,Hobart,Apartment,Entire home/apt,4,1.0,1,2,Real Bed,$118.00 ,0.00%,46.61%,2,strict_14_with_grace_period,1.0,0.9333333333333333,1.0,0.9859154929577465,1.0,0.8461538461538461,0.6923076923076923,1.0
2213,16827525,f,Launceston,House,Private room,2,1.0,1,1,Real Bed,$70.00 ,0.00%,14.29%,1,flexible,,,,,,,,
2214,16830573,f,Derwent Valley,Boutique hotel,Private room,2,1.0,1,1,Real Bed,$135.00 ,0.00%,0.00%,1,flexible,,1.0,1.0,1.0,1.0,,1.0,1.0
2215,16831263,t,Glamorgan/Spring Bay,Bungalow,Private room,2,1.0,0,1,Real Bed,$110.00 ,0.00%,0.00%,1,flexible,1.0,1.0,0.9876543209876543,0.9864864864864865,1.0,0.9245283018867925,0.9555555555555556,1.0
2216,16832994,f,Sorell,Villa,Entire home/apt,4,2.0,2,2,Real Bed,$200.00 ,75.00%,25.00%,1,moderate,1.0,0.96875,1.0,0.9661016949152542,0.9393939393939394,0.8571428571428571,1.0,1.0
2217,16833218,f,Hobart,House,Private room,2,1.0,1,1,Real Bed,$61.00 ,0.00%,0.00%,1,flexible,,1.0,1.0,1.0,1.0,1.0,,1.0
2218,16844969,t,Hobart,House,Entire home/apt,10,2.0,5,7,Real Bed,$300.00 ,133.33%,41.67%,2,moderate,1.0,1.0,1.0,0.922077922077922,1.0,1.0,0.9047619047619048,1.0
2219,16845027,t,Derwent Valley,Bed and breakfast,Private room,4,1.0,2,3,Real Bed,$129.00 ,0.00%,0.00%,1,flexible,,,1.0,1.0,,,1.0,1.0
2220,16847968,t,Hobart,Guesthouse,Entire home/apt,3,1.0,1,2,Real Bed,$80.00 ,0.00%,62.50%,3,moderate,1.0,1.0,1.0,1.0,1.0,0.8947368421052632,0.8181818181818182,1.0
2221,16848438,t,Hobart,Townhouse,Private room,2,1.0,1,1,Real Bed,$74.00 ,0.00%,13.51%,1,moderate,1.0,1.0,1.0,0.9512195121951219,1.0,1.0,0.7142857142857143,1.0
2222,16849118,t,Clarence,House,Private room,2,1.0,1,1,Real Bed,$101.00 ,0.00%,7.92%,1,moderate,1.0,0.9770114942528736,0.9830508474576272,1.0,0.9782608695652174,0.9047619047619048,0.9607843137254902,1.0
2223,16857912,t,Hobart,Apartment,Entire home/apt,8,2.0,4,5,Real Bed,"$1,200.00 ",25.00%,5.00%,2,strict_14_with_grace_period,1.0,1.0,1.0,0.9166666666666666,0.75,1.0,,0.9285714285714286
2224,16861754,t,Kentish,Cottage,Entire home/apt,4,1.0,2,3,Real Bed,$140.00 ,0.00%,0.00%,1,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2225,16872837,f,Glenorchy,House,Private room,2,1.0,1,1,Real Bed,$34.00 ,0.00%,20.59%,1,flexible,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2226,16873563,f,Glenorchy,House,Private room,2,1.0,1,1,Real Bed,$85.00 ,0.00%,11.76%,1,flexible,,1.0,1.0,1.0,,,,1.0
2227,16874212,f,Hobart,Townhouse,Entire home/apt,4,1.0,2,3,Real Bed,$165.00 ,0.00%,18.18%,2,moderate,1.0,1.0,1.0,0.9733333333333334,1.0,0.8823529411764706,0.7777777777777778,0.9775280898876404
2228,16875143,f,Launceston,House,Private room,2,1.0,1,1,Real Bed,$55.00 ,0.00%,12.73%,1,strict_14_with_grace_period,1.0,0.967741935483871,1.0,0.9789473684210527,0.9714285714285714,0.9459459459459459,0.8260869565217391,0.9716312056737588
2229,16885910,f,Huon Valley,Bungalow,Entire home/apt,5,1.0,2,5,Real Bed,$85.00 ,0.00%,0.00%,1,moderate,1.0,1.0,0.9333333333333333,1.0,1.0,0.8571428571428571,1.0,1.0
