reviewer_id,listing_id
43041867,23360168
43043252,6150482
43045454,2284965
43045982,17121800
43046709,6888046
43046709,13020114
43046738,7461294
43047341,4299394
43047665,22624358
43048019,21581450
43048527,19211893
43048527,19832934
43049196,6824084
43049196,7667882
43049387,13180769
43049712,9601065
43049904,2989841
43049904,9394959
43050478,18493298
43050478,19898054
43050478,22214578
43050874,26379616
43050932,88873
43050932,2362974
43050932,8462439
43050932,9261048
43051487,2067651
43051595,4533688
43051595,8542142
43051827,5712905
43055448,4280952
43055448,7569291
43055527,18313164
43057142,9578213
43057832,1285967
43057832,5740424
43058936,11759152
43061867,6824084
43062408,16483828
43062456,4827220
43065279,10729535
43065470,2437868
43065779,7873118
43065779,7894931
43065779,13323045
43066575,9464498
43067121,28010827
43067224,18492943
43067314,17622955
43067641,17459927
43069089,14111210
43069288,16112022
43069288,16561632
43069884,6317606
43069884,14997912
43069884,21889257
43070666,2795033
43072375,2251000
43072375,6058959
43072995,8783425
43074952,13180769
43075537,6379596
43075993,15556665
43076475,5700127
43076565,17389967
43078507,2437868
43080109,5729562
43081489,2234437
43081817,2723103
43081817,8547311
43082122,8848104
43097121,12368110
43097121,23527769
43114730,16444242
43115315,16725395
43116080,20837666
43119285,16664044
43119601,19832337
43119809,4589567
43119951,13664114
43120237,6915863
43121949,20364835
43121949,21758003
43121997,12616521
43121997,16112406
43123751,352015
43124342,2165898
43126017,15472363
43126598,4533688
43126978,12133987
43127244,9824858
43127244,25817357
43128382,9720041
43132547,8872854
43132547,10992608
43132868,11799821
43134012,983912
43135454,14942130
43136587,14475804
43136635,969333
43136635,5708432
43136635,17386751
43136635,24833934
43138332,20658124
43139135,20440898
43139165,4873921
43139165,5688092
43139165,13100458
43143125,9594342
43143616,4834380
43143622,7683068
43144501,13834948
43145588,8973016
43145963,3230741
43146450,11607962
43147689,21315987
43147689,23472606
43147791,14775860
43148494,9943818
43148516,3428509
43148900,5739833
43149134,14596178
43150204,4589766
43150204,6148712
43153030,5919557
43153030,15605469
43154066,8936809
43154066,14995465
43154066,15136848
43154066,29060160
43155255,5353814
43155735,3428509
43156241,10834621
43156241,14351596
43156241,15042363
43157293,17983908
43157698,3806193
43158754,3025084
43158754,17302480
43159364,7076113
43159364,9565796
43159907,10842599
43159940,2223140
43161027,13103468
43161629,22486035
43161724,18654991
43161724,19044656
43161954,2447581
43161954,2819160
43162001,20145157
43162764,4299394
43163282,9533243
43163282,9796008
43163614,9451907
43163738,2958972
43163738,9467676
43163738,17255206
43163738,25214013
43163925,2447581
43163925,2579039
43164132,16163291
43165495,3806193
43166685,4632720
43166685,8691577
43166692,13302453
43167967,11573138
43167967,16770830
43169288,8493263
43169737,15501111
43170613,2480017
43170613,20752379
43175211,10552202
43176050,17622955
43176334,8872854
43176334,16204616
43177817,15789281
43178398,17018086
43181678,2437868
43181678,2579039
43181678,5406408
43188410,4898307
43190224,2678320
43190462,6057484
43190462,6697695
43190462,9312599
43190462,11892928
43191619,9237745
43196460,11109523
43197477,5245276
43197477,15482640
43197477,19950048
43197477,20697005
43197507,15808103
43197507,22621921
43205788,12014373
43205864,5593300
43208839,5222113
43208839,9451907
43212021,1428287
43212277,2778375
43213805,16520406
43214088,13916360
43214094,5981466
43214094,9120539
43214094,10347443
43216578,12174046
43217274,513528
43217610,2449557
43218153,1101352
43218153,4701995
43218153,11148544
43218585,2291180
43219660,16182674
43219920,5815284
43220967,6752309
43221030,9578213
43221261,14873467
43222309,16233557
43222986,8706108
43223025,8851886
43223025,13174186
43223025,18183163
43223025,21330572
43223278,9618333
43223278,16112022
43223327,10573178
43224155,2284965
43224670,6915863
43225048,5838525
43225349,21597216
43226256,6057484
43226901,8547311
43227911,4840544
43227911,12326246
43227985,23276239
43228088,12909633
43228338,9794965
43228338,15679415
43229953,22392278
43230801,18065756
43232157,6770709
43232896,8471481
43233243,5165746
43233243,5750138
43233243,9466943
43234231,2079393
43234462,11262782
43234637,7211871
43234637,14968324
43235503,15043945
43235503,19000155
43235503,20054108
43235815,10194856
43235815,19534309
43236056,2009197
43237627,10237676
43237627,18999935
43241224,6460145
43241224,18215641
43241224,28161905
43241772,28032440
43243205,23218920
43243397,9842018
43243397,13263041
43243434,2480017
43244412,17501331
43244412,17563456
43244412,23811535
43245573,15210805
43245928,2437868
43245928,11420769
43246371,9237745
43246371,9352874
43247727,5270698
43248361,11759594
43248361,15760550
43248697,5405813
43249294,13848758
43250153,22597836
43250372,5016199
43250746,38951
43251152,21926778
43251591,16574139
43252749,2740045
43252964,2958972
43253532,7679713
43255114,12835904
43255114,18999874
43255402,17656770
43255758,6006473
43256811,9813118
43256811,10813353
43261208,22506812
43261856,4795042
43265394,5016199
43266720,14524629
43268507,6186123
43268507,8490292
43268507,9116159
43268674,1779644
43275163,5816387
43279676,11168612
43279676,11573138
43282410,2997705
43282410,12835904
43283533,9842018
43283533,10815190
43283533,21950723
43284094,1004937
43284094,3761668
43284364,6226350
43289725,3364772
43292721,434116
43294067,4518459
43294076,12759019
43298165,2602146
43298165,5704131
43298165,5884435
43299762,9434173
43299762,16875143
43300109,7940262
43300905,5273408
43301993,4299394
43301993,4979113
43303510,10005240
43305387,16176669
43305392,5155617
43305820,29139761
43306005,23130314
43306670,15677826
43309886,953965
43310686,18041908
43310998,21531562
43310998,21553864
43311444,2249412
43311992,6872246
43311992,12594566
43313057,10194856
43313149,18041908
43313556,8819604
43313673,4840544
43313740,3231001
43313785,20888564
43313985,8462439
43314219,5252629
43314236,6606583
43315137,10207344
43316266,6006473
43316266,15388564
43317172,9813118
43317691,15651542
43318237,2038583
43318252,1093453
43318252,10577814
43318252,15049067
43318701,2449557
43319155,6058959
43320278,24020196
43321005,9720041
43321703,7464922
43321703,17560208
43321813,9594342
43322668,3231001
43323024,4886912
43323024,9287682
43323024,16653226
43323024,17390070
43324236,9521837
43324510,9846761
43329738,11977968
43329922,9189594
43330152,13051456
43330374,4449000
43330435,14575023
43330487,16432255
43331619,8038547
43331619,15049067
43331826,10213155
43331826,12133191
43331826,16831263
43331826,18113645
43332499,9298095
43332923,14873467
43333586,2740045
43333781,6149236
43334309,16328290
43334323,871057
43334323,18493298
43334866,15958567
43334866,22486035
43335832,24681364
43336372,9842018
43336753,4257852
43336753,21594525
43337056,953965
43339273,14131771
43341170,21352167
43341410,8674445
43344745,2320681
43344745,7076113
43345054,11560244
43346079,6186123
43346079,17302480
43350050,3669280
43350050,10552202
43350050,14774870
43366934,13400857
43369460,5155617
43369829,10159263
43373792,1019470
43373792,9263970
43373792,10889044
43375688,22091402
43376568,4857760
43376593,11572995
43376944,5750138
43379058,2038583
43382984,4388469
43383303,17179565
43385114,2057361
43386513,16832994
43386513,20097916
43387529,6559997
43387609,1046145
43387609,27760826
43388067,9032049
43388067,16370525
43388121,12211530
43388121,15958567
43388121,19594952
43388121,20959980
43390206,22820436
43390499,16204616
43390499,16725395
43390964,1365222
43391404,10792805
43391554,2508593
43391554,14126543
43391626,4352285
43391731,9467676
43392631,4582320
43392631,24025852
43392748,3713286
43392833,4997785
43393077,6150482
43393077,16192316
43393077,21126869
43393271,4998106
43393271,6824084
43394369,4938164
43394369,16259020
43394614,9618333
43395103,8542142
43396356,15225694
43396624,10200717
43397563,5785194
43397864,162081
43397864,19898054
43399678,22797051
43403447,4449000
43404425,12368110
43404590,24898087
43404744,9499428
43404744,21790009
43404744,21916933
43407397,11420769
43407588,7667882
43409214,2284564
43410840,12493885
43411148,22961552
43413131,5800072
43413540,14126543
43413808,9794965
43413808,15500361
43414021,4186192
43414570,15992103
43415068,6006473
43416557,1925059
43416557,4819850
43416557,5686490
43416929,7076113
43417902,3811781
43427207,6460145
43427657,5501982
43427657,13830806
43427657,14953678
43427657,15136848
43427657,15210805
43431081,14600464
43432524,3209603
43432524,4920404
43432524,6263308
43432524,9532857
43434565,10992608
43434565,12616521
43443840,5838525
43444730,1779644
43445377,12835904
43446485,2121092
43448700,292399
43448700,20140098
43449151,4034121
43449705,2362974
43449705,2778375
43452400,10664352
43452403,9683638
43452403,11572995
43453394,13818819
43455253,137808
43455594,3428509
43455658,10194856
43455891,23754716
43457002,7483972
43458027,6292615
43458685,2079393
43458834,18885552
43458978,23673789
43461249,4883217
43462040,5815284
43462256,2578691
43462323,38951
43462502,4640178
43462578,9417600
43462578,14455422
43462578,21128209
43462578,21900459
43462933,741519
43462933,14671930
43463286,4299394
43463427,5968493
43463427,6506629
43463537,18044489
43463537,18079464
43463537,21479104
43463780,9651566
43463780,20336103
43464041,4700895
43464041,9120539
43464112,8547311
43464666,22829355
43465178,11462081
43465379,4938164
43465386,5205473
43465455,3669280
43465455,4891930
43465455,13196891
43465455,17815274
43465457,10039626
43465457,13117612
43465457,16245106
43465457,18346805
43465470,17641180
43465487,1004937
43465487,21951663
43465639,4857407
43467637,6139140
43467795,2097527
43468604,4738827
43470019,7164810
43470411,15426281
43470745,15328270
43470805,3276641
43472726,3398114
43472726,9261048
43472784,7791036
43472784,7873118
43474141,4299394
43474448,8674445
43474448,22230936
43474448,24970573
43474707,14203433
43474707,14922925
43474707,16206597
43475244,9794965
43475444,5347248
43475444,18696559
43476637,18960674
43477129,5778629
43477129,13323045
43478145,4186192
43479426,906304
43479606,7294145
43480314,434116
43480314,4144733
43481344,11423454
43481344,11560244
43481344,12785987
43481594,16795842
43481945,17015395
43482057,2431825
43482231,7873118
43482337,6157890
43482337,12176720
43482337,16826872
43482337,19422542
43482369,4491644
43482571,22536738
43482671,88873
43482671,9018337
43482671,14098257
43482671,16313278
43482965,20971470
43482965,21349895
43483893,2734275
43483893,10575998
43483893,11912137
43483893,20655195
43485449,7461294
43486946,19274725
43487381,9717653
43488113,2437868
43488113,5077708
43488636,4799856
43488810,8122189
43489263,4834380
43489263,19625029
43489388,5145864
43489388,9735987
43492117,5145864
43492803,706348
43492803,5363978
43493580,9031551
43494686,5205473
43494749,971545
43497572,5710324
43497572,10552202
43499163,12014373
43500720,3312459
43500720,6006473
43502895,15331224
43502895,16832994
43508698,5252629
43508698,10159263
43509165,17387684
43509203,10159263
43509527,6226350
43509746,8691577
43512274,5145864
43513289,12667525
43513295,10194856
43515483,5700127
43515483,6697695
43522951,16815439
43525372,3805401
43525372,4589814
43525372,5740424
43527835,708702
43527835,3878244
43532042,10182139
43532424,10209975
43533045,14714760
43533897,21031122
43534004,9794965
43536285,9601065
43536894,451180
43537913,4589766
43538161,22944753
43538887,8848104
43538887,16772249
43539126,515646
43539279,881361
43539320,10237676
43539320,24640989
43539557,21017691
43539972,3803224
43541263,19252020
43542824,1485274
43543007,3571999
43543007,9120539
43543433,88873
43543433,2320681
43543433,9257438
43543433,10159263
43543433,10500951
43544272,6337816
43544357,2467917
43544812,5273408
43545146,11977968
43545621,20623665
43545688,13701486
43545894,9100643
43546682,11210943
43546844,2334672
43547508,16723094
43547816,5739833
43547816,9429687
43548318,19103518
43548530,5016199
43549068,88873
43549068,2038583
43549413,15196425
43549545,6171112
43549545,11168612
43549662,3761668
43550632,2958972
43550632,9583223
43550826,20837400
43550927,4920404
43550927,7471080
43550927,15422801
43550927,15760259
43551062,2238199
43551996,16259020
43551996,16484298
43552026,5738674
43552026,7569291
43552067,9143640
43552885,15992103
43553187,3283463
43553187,17865661
43553308,17559808
43553511,2079819
43553511,5524943
43553644,16547189
43553836,16426706
43554596,4759958
43555313,10090624
43556215,6591945
43556215,10044540
43556815,8462454
43557095,6045683
43557095,6439148
43557095,9221854
43557095,9351022
43557095,12835904
43557095,18998125
43558248,5252629
43559263,15116737
43559427,2315636
43559721,10366705
43561024,6824084
43561106,15436755
43561106,16538547
43561154,3706908
43562355,5740424
43562443,5838525
43562616,17813805
43563919,8055844
43564019,6915863
43564019,12744398
43564019,17897463
43564311,4238200
43564553,17302480
43564591,10716260
43564737,2740045
43564931,5320169
43565845,7992862
43565984,4485308
43567309,15514254
43567477,15060755
43567772,2958972
43567891,4533688
43568093,971545
43568128,4819850
43568128,9100643
43568763,5040810
43568772,18434518
43569113,10815876
43571345,17563456
43571363,9351022
43571363,9798297
43571363,19534309
43571363,20697005
43571523,11332795
43571970,7350975
43571970,18062693
43571970,19848828
43573546,4457878
43574025,10729535
43574233,1261574
43574482,6186123
43575468,12522788
43575468,17612373
43576479,10159716
43576644,9578213
43576880,38951
43577686,10054243
43578962,9735987
43584908,6604400
43591781,8173713
43600230,16978516
43606262,21285376
43608149,18148672
43609238,19108970
43610387,23327853
43615403,4365717
43615403,5320169
43615403,23255735
43619242,6770709
43620128,18450655
43625201,16713131
43626516,4352285
43626660,921584
43626660,8547311
43626660,22925791
43626880,17641746
43627563,2204613
43629262,14974613
43629358,7037753
43630740,10366705
43631737,13350974
43632007,1717708
43632070,5501982
43633144,7407047
43634043,6607864
43634398,15441332
43635627,20950843
43639005,137808
43639342,16844969
43639558,25062447
43641573,2165898
43641857,3761668
43641857,9827717
43642310,2256587
43644287,12236849
43644783,19186904
43644918,3598110
43644918,11426734
43645068,16844969
43646046,9098177
43648481,2437868
43648481,4502963
43648628,6119769
43650122,6149236
43650122,18493298
43650982,1747779
43651252,5738674
43652945,453815
43652945,13794259
43652945,15399228
43652945,16207937
43652945,20235116
43653443,5354978
43653443,15500361
43653443,17815274
43653538,6888046
43653611,8851886
43653611,9842018
43653611,17046364
43654634,9281901
43654781,24160717
43654961,5653946
43655297,35644
43655297,3669280
43655297,5480866
43655297,9378850
43655297,16546729
43656369,2480017
43656369,5245276
43656369,5854040
43657157,4582320
43658203,15992103
43658818,2194203
43658818,7247068
43660072,15136965
43661058,10526113
43661638,1602737
43661638,2079819
43661638,6263308
43661785,2419223
43661993,13263887
43662264,2449557
43662264,14538549
43662600,10777111
43663035,21594525
43664125,5884435
43664521,16342262
43665954,7683068
43666549,20864091
43667344,14942130
43669451,9575583
43669451,15380119
43669451,22536275
43669756,5935335
43669756,8547311
43669756,17164250
43670580,1743681
43671776,8851886
43671776,25548698
43672356,19186904
43672356,21688870
43672356,22067300
43676030,21315987
43678576,22587717
43679019,16723094
43679597,11992769
43684977,4840544
43688353,10338305
43688353,16409579
43690332,21330572
43690332,21553864
43703776,5222113
43708111,7471080
43709392,4886912
43712571,10574526
43712571,17513548
43715411,13254186
43715673,2958972
43718776,11699746
43718920,1285967
43721299,21741671
43723878,671769
43723878,16769945
43724447,2165898
43724447,9720551
43724568,16649926
43724599,10144312
43724726,9257438
43724726,12616521
43727116,4937340
43727116,21475857
43727116,22439594
43728273,1285967
43728273,12714848
43728273,16989428
43730072,3506577
43730072,9948365
43730133,137808
43730133,5740424
43732031,3901859
43732031,5968493
43732635,14673103
43732635,20981979
43735025,12659321
43735025,15288383
43736364,15677826
43736364,17908807
43736449,7186034
43736449,16381313
43736449,16709329
43736449,22387624
43736674,9578213
43738226,5863233
43739172,18257441
43739313,13901072
43739313,15438878
43739313,19000155
43739337,2223140
43739337,17707548
43739685,10638476
43740504,2084453
43741550,5353814
43742641,6159523
43743143,2449557
43743143,3805401
43743143,6379596
43743143,7247068
43743249,26457551
43743774,4623868
43745196,6186123
43745700,4342345
43745700,5729562
43745700,13685151
43745700,16432255
43745700,20293061
43746265,18448753
43746546,4130353
43749284,4898307
43749701,3706908
43750141,17657478
43750216,16831263
43751209,6752309
43751452,15668631
43753192,18691678
43753192,23042997
43753192,23276239
43753194,11259917
43753244,3086359
43753599,8462439
43754823,7569291
43755062,1004937
43757241,15906195
43758335,1382539
43758335,2449557
43758335,3971431
43758344,7409478
43759185,9499408
43759740,2578691
43759740,4598233
43759994,17593205
43759994,17909532
43761044,4663308
43761796,6263308
43762119,11681634
43762675,8471481
43763217,9668691
43764191,1417161
43764406,9394959
43764951,9237745
43765057,4280952
43765150,9827717
43765321,4968067
43765744,3536872
43766642,12298211
43767941,16499011
43767969,4485607
43768026,2495982
43768026,9842018
43771538,16709329
43771704,23048115
43772584,9394959
43772584,13020114
43775217,12367734
43775217,13533241
43782189,10044540
43782189,11052613
43782189,11799821
43786529,2038583
43787179,6058959
43787179,24789046
43789375,13117612
43793278,953965
43793278,9221854
43797007,21479104
43797514,2795033
43799493,16204616
43799493,16426706
43801682,4299394
43803812,5750138
43804005,11194455
43805723,4596359
43805723,13788204
43805939,11422383
43807354,14981667
43807891,24363456
43809470,25457505
43810008,10129054
43811067,21876256
43811397,11073068
43813010,2419743
43813810,5043232
43814842,5700127
43814842,12133191
43815623,4623868
43816080,17222385
43816734,14131771
43816734,22091402
43816906,23527294
43817014,8637371
43817014,10716260
43817015,5423238
43817015,12030181
43817015,14524629
43817079,1837395
43817079,22810577
43817347,137808
43817347,5884435
43819052,5145864
43819052,6249328
43819052,7471080
43819052,11332795
43820790,6278635
43820790,8636111
43821197,1485274
43821826,863536
43822074,9683638
43822238,2419223
43822238,8038547
43822283,3060713
43822283,4840544
43822283,9960269
43822283,16547189
43822327,4491644
43823402,2832026
43823402,16197723
43823402,18844210
43824430,18258238
43824577,11681634
43824756,971545
43824756,17563456
43824894,16857912
43825199,9533957
43825233,19988308
43826030,4431486
43826030,6915863
43826030,13519271
43826318,4897513
43826318,5884435
43826318,6915863
43826318,9846761
43826318,21395861
43826699,21828434
43827267,15575354
43827554,12683387
43827554,16114626
43827656,5633031
43828145,5785194
43829052,20702020
43829496,10194856
43829496,15693946
43831262,4518459
43831262,4519928
43831262,4998106
43831262,11109523
43831262,17882667
43831262,18764718
43831262,21152243
43831262,21506478
43833050,6888046
43833247,5838525
43833354,11230252
43833354,11912137
43833931,5405813
43834535,7025321
43835441,4186192
43835441,21815863
43836995,16847968
43837233,6249328
43837387,5935335
43837766,16930535
43837829,863536
43837829,19186904
43837895,5245276
43837895,5354978
43837895,15136848
43839783,4918824
43839964,18654991
43841411,11073068
43842742,4979113
43842857,7076113
43843492,14451993
43844067,16432255
43844554,16432255
43844965,1046145
43844965,2121092
43845472,292447
43846030,2165898
43846030,22537872
43846868,6006473
43847431,7940262
43849224,9594342
43849224,13263041
43851819,6292615
43852523,9479572
43852523,18112048
43852656,17521399
43853331,5232285
43855237,21634017
43855616,4640178
43863591,10392733
43863591,10992066
43863591,11799821
43864859,14981667
43865566,16432255
43875282,5739833
43880123,13254186
43887963,5816387
43887963,15422801
43888403,6683572
43889143,12713144
43891125,1837395
43891125,13643193
43891266,15440148
43891462,17459927
43893180,6226350
43893180,19254807
43894619,708702
43895648,4343152
43895760,21789872
43895769,9601065
43896980,5838525
43899673,9201879
43899673,10144312
43899673,15436755
43900309,12344224
43900465,5729562
43900740,4825804
43900775,4491644
43901246,5040810
43901246,9619461
43901457,17622955
43901457,18602808
43901465,3989012
43901465,4640178
43901465,12658442
43901465,16206597
43901554,2431825
43901554,7569291
43901554,8542142
43901702,12658442
43901756,8614731
43902148,21299229
43902217,2362974
43902217,4805484
43903117,11756528
43904179,9579084
43905535,1285967
43906138,5041371
43906138,25486709
43906355,4491644
43906382,22605427
43906997,10574526
43906997,18257441
43907146,5815284
43907645,7790413
43907645,9120539
43907645,9794965
43908112,7268272
43908170,4582320
43908194,4130353
43908696,17227732
43908776,8157218
43908926,5378523
43909235,11265500
43909626,9720551
43910139,18111372
43911020,18448753
43911936,1365222
43911936,22597836
43912782,13453272
43912782,14131771
43912826,4856842
43912826,9846761
43912826,15992103
43913740,5145864
43913740,9351933
43913740,9742198
43914249,5500006
43914249,9221854
43916909,6824084
43918037,587738
43919178,9683638
43919460,8851886
43921635,4883217
43923864,88873
43924074,14906598
43924202,17656770
43924335,1799231
43924873,15961688
43925028,10834621
43925102,12310043
43925102,20593301
43925874,15846740
43926295,3237261
43926805,3354116
43926805,5155617
43927076,6226350
43928040,13254016
43928040,22659481
43928069,9464498
43928069,14597102
43928085,16523419
43928085,20293061
43928085,21267910
43928085,22016370
43928117,24312840
43928117,26884387
43928372,13425190
43928372,15380119
43929257,25817357
43933311,4795042
43934400,4186192
43936826,6006473
43936826,11229590
43936826,12759019
43936826,13270646
43936826,14013277
43937766,6697695
43938763,10504861
43940084,11560244
43941304,20863185
43942765,9018337
43943327,4888412
43943773,5838525
43948624,2480017
43948624,10889044
43948702,2740045
43949825,2448752
43955551,13453272
43955551,19669596
43957815,9257438
43960749,22456267
43963511,6169457
43964287,2419743
43964849,9499428
43965057,9735987
43969117,15945959
43969487,7095966
43970068,10209975
43970068,18434518
43970421,820278
43970428,890909
43971672,1439271
43971959,7667882
43972875,2142277
43973812,16520406
43975277,9189594
43975651,3811781
43976341,1656842
43976341,12196367
43976549,12176720
43976826,9394959
43977044,8852369
43977170,15060755
43977241,12196128
43977931,5145864
43977931,13886275
43978341,5105495
43979117,3898865
43979518,13400857
43979518,15958567
43979710,16484616
43979757,4239593
43979757,22193223
43979949,15436755
43980668,15007589
43981057,2038583
43981430,9100643
43981622,22112259
43981839,20593494
43982665,4876863
43982665,9221854
43982706,10159263
43983814,11443384
43983891,5981466
43984256,20572544
43984412,2079393
43985815,5145864
43985815,7389116
43986228,16191680
43986677,6663882
43986677,7704560
43986758,5700127
43986936,19413504
43987080,15104020
43988681,18351842
43988745,434116
43988745,5968493
43989228,2480017
43989915,14873467
43990557,4342345
43990557,5688092
43990557,8173713
43990557,9590376
43991835,16849118
43993054,12367734
43993759,7569291
43993759,9578213
43993759,13734970
43993900,1439271
43993927,12843596
43994038,14111210
43994056,2090932
43994150,5232285
43994259,8851886
43994259,15224555
43994259,21816514
43994432,17096245
43994432,17387684
43994432,22432200
43994465,3571999
43994465,6006473
43994599,9394959
43996003,3364772
43996003,11583459
43996003,15679415
43996269,4358779
43996619,3617712
43996736,16826872
43996963,10575998
43997161,12176720
43998118,21426149
43999209,2067651
44000875,12932955
44004282,19594952
44005873,17813805
44007694,8309475
44007694,17641746
44014366,6139768
44014366,7530076
44014366,12435799
44014366,14389919
44014366,16653226
44014366,20981979
44014366,21713531
44015601,20814013
44015774,13323045
44020179,14968324
44028693,15440148
44030631,3761668
44030631,15224555
44030631,17387684
44033319,9119810
44033490,19772757
44033555,13180603
44037311,11699746
44037311,12683387
44038479,3971431
44038479,20034319
44039103,9619461
44039239,13400857
44039239,14223249
44039239,21480054
44039587,2090932
44039744,9499428
44040204,4365717
44040204,17513548
44040487,23110120
44040634,9417600
44040634,9601065
44040743,451180
44041075,88873
44041075,15888696
44041075,21758003
44041075,24334267
44041445,20335585
44041535,7074173
44041535,18234646
44041535,20145157
44041700,3312459
44041700,6150482
44042036,741519
44042036,10273850
44042036,11892928
44042320,1779644
44042320,9715477
44043579,4607163
44043677,12344224
44044274,20864091
44044274,25404730
44044891,5232285
44045348,5406408
44045948,6784168
44046215,16499011
44046448,7569291
44046878,3669280
44046878,3805401
44046878,4898307
44046878,6006473
44047178,421609
44047498,4819850
44048168,9261048
44048378,2362974
44048378,11699746
44049030,10054243
44049030,13943430
44049030,21297257
44049030,22112259
44049318,3706908
44050236,18949357
44051446,16561632
44051590,8391678
44051706,16444646
44052122,16885910
44052205,19575254
44052366,905873
44052366,22151351
44053297,6148712
44053297,21263841
44053396,14125587
44053422,4087806
44053554,4000503
44053813,13118704
44054027,10815876
44054875,5416011
44055597,15501111
44056112,7186034
44057519,4959766
44059148,7461132
44059274,19315869
44061029,18723674
44061391,2204613
44061520,3086359
44061918,4617221
44062236,4918824
44062435,7471080
44062667,6915863
44062667,7247068
44062688,16136475
44062688,16706663
44063393,20814013
44063892,15472363
44064053,17158652
44064340,13804176
44064722,4883217
44064871,12840861
44064871,17739430
44064871,21900459
44066344,15007589
44066758,5501982
44066758,15992103
44066871,5480866
44067396,3428509
44067585,1845252
44067701,9763962
44067711,10789983
44067711,14997912
44067944,13252671
44068069,2256587
44068069,7037753
44068955,6784168
44068955,11053136
44068955,17610685
44069482,22148320
44070402,12932955
44070402,18044489
44070402,21898792
44070658,11148544
44070885,2142787
44070885,4701995
44070885,14996327
44071565,9354515
44076828,5145864
44076828,18885552
44080760,6263308
44088320,292399
44088320,1717708
44092262,6021216
44093578,3320079
44093578,5068471
44096732,4299394
44097212,4938164
44097212,9533415
44105603,12683387
44106566,16772704
44106566,19594952
44109997,9619461
44116437,15363428
44119064,5838525
44119064,9960269
44120132,6915863
44121379,5347248
44123249,12909633
44123422,5215594
44123889,20608148
44125028,4151325
44125028,8173949
44125658,8956548
44126484,14873467
44126922,16770830
44127004,26406952
44128089,13254016
44128736,15398823
44129840,19252020
44130957,8956548
44130957,9794965
44131254,18148672
44132995,88873
44133294,1824421
44133901,20596768
44134271,7076113
44134318,13323045
44134386,4299394
44134412,4857407
44134412,7940262
44134674,19000155
44134834,5524943
44134834,7025321
44134847,2263472
44136064,16737408
44136125,3398114
44136125,13254016
44136125,14131771
44136454,15060755
44136454,22735982
44136796,7569291
44137521,15638073
44138188,16857912
44139064,10039626
44139064,10504861
44139078,741519
44139300,6148712
44140147,4000503
44140361,3231001
44140494,9417600
44140494,18044489
44140494,23427129
44141242,5815284
44141242,6249328
44141358,2038583
44141358,4623868
44141358,15679415
44141358,19044656
44141398,3617712
44141398,4918824
44142309,4131082
44144194,5815284
44144490,15225694
44146476,4280952
44147849,14995465
44148025,21071379
44148970,2437868
44150692,14996685
44151068,4819850
44151068,7569291
44151135,15680277
44151135,20459820
44151135,20839201
44151534,1004937
44151534,1525866
44151534,4998106
44151675,4959766
44151876,14639995
44151882,6171112
44151882,6249328
44151882,6697695
44151882,7471080
44151882,13400857
44153434,4827220
44154403,16406868
44154561,1572316
44154671,9830785
44154693,17302480
44154855,9830217
44155434,3395887
44156037,7954647
44156689,12326246
44156689,14256799
44157063,7076113
44157200,4589567
44157200,9373710
44158583,16581420
44158835,16275862
44158835,18394391
44158835,20140452
44158963,1602737
44158963,5524943
44159529,1743681
44159529,1779644
44159529,3706908
44159529,6317606
44159529,21815863
44159529,23450724
44159589,15725027
44160585,3325783
44160674,3901859
44160674,3989012
44160674,6682814
44160987,9598703
44161246,6697695
44161246,9467925
44161246,16205237
44161246,16696260
44162871,3536872
44162871,4873921
44162871,10435458
44163244,9287682
44163464,1877429
44164237,5040810
44164237,5524943
44164237,6559997
44168425,5378523
44168648,515646
44170567,17932838
44170567,18142049
44171110,21440570
44171615,3312459
44171720,19832337
44173534,20440916
44174756,4419724
44174756,5838525
44174756,8542142
44175560,8740700
44175560,10575998
44182534,19017450
44188008,3364772
44188008,17641746
44188494,2284564
44188494,5363978
44188494,8783425
44195639,9601065
44197061,19389081
44198511,22358856
44198954,8783425
44200891,587844
44200891,19546809
44202165,21566045
44202304,11573138
44204483,18023316
44204511,14886435
44204511,16191680
44206122,13533241
44206593,15102880
44206593,19017450
44209010,12214074
44211279,7076113
44211618,11930037
44211618,15760550
44212386,16326425
44213963,3761668
44213963,9798297
44213997,15426281
44214436,19988308
44214827,9352874
44214827,11288507
44215540,1365222
44215604,9119810
44215604,9796008
44215924,5750138
44216005,5043232
44216079,15196520
44216486,23586613
44218318,18844210
44219123,15677826
44219987,6484951
44219987,20942329
44220917,4623868
44221288,5353814
44221288,5981466
44221288,21790009
44221456,14126543
44221464,5688092
44221464,23999633
44222137,23508400
44222396,2262732
44222396,2740045
44222396,3617712
44223473,6403449
44224168,18999874
44224381,4609039
44224691,1907187
44224714,9098177
44224714,9394959
44225962,9927469
44225962,13361382
44227191,16416334
44227937,13254186
44228272,401176
44228272,6187666
44228272,7025321
44228272,9594342
44228272,16744553
44228272,17514287
44228690,15933791
44229199,2284965
44230053,9735987
44230078,5040810
44231034,2929330
44231034,21429083
44231093,2890884
44231093,6471412
44231093,9352874
44231093,9495998
44231914,2579039
44231914,22252769
44232550,8157218
44233176,15423657
44233579,15211067
44233666,4365717
44233666,5354978
44234665,13848758
44234665,21916933
44236317,8542142
44237062,5232285
44238375,5970612
44238418,9464644
44238442,15422801
44238442,15501111
44239361,13301596
44239398,9846761
44239594,8614525
44239595,15575354
44239897,5016199
44239910,12027455
44239980,7992862
